cod_mpio,municipio,departamento,lat,lon,mineria_titulos,mineria_minerales,mineria_volumen,mineria_regalias,es_pdet,deforestacion_ha,agua_ica_medio,agua_estaciones,runap_areas,runap_hectareas,idx_minero,idx_deforestacion,idx_hidrico,idx_sensibilidad,riesgo_score,riesgo_nivel,hidrico_sin_dato
44078,BARRANCAS,LA GUAJIRA,10.958669,-72.793639,8,2,4362.8,937.0,0,0,,0,1,42129.9,0.438,0.0,0.0,0.6807,0.2214,Medio,1
44090,DIBULLA,LA GUAJIRA,11.27155,-73.307598,15,7,4109.1,0.0,1,0,,0,9,9315.6,0.5071,0.0,0.0,0.8343,0.2609,Alto,1
44098,DISTRACCIÓN,LA GUAJIRA,10.898414,-72.887405,2,2,1493.0,0.0,0,0,,0,0,0,0.2539,0.0,0.0,0.0,0.0889,Bajo,1
44110,EL MOLINO,LA GUAJIRA,10.653505,-72.92673,1,1,0.0,0.0,0,0,,0,1,1001.3,0.1171,0.0,0.0,0.4417,0.0852,Bajo,1
44279,FONSECA,LA GUAJIRA,10.886734,-72.846319,0,0,0.0,0.0,1,0,,0,0,0,0.0,0.0,0.0,0.25,0.025,Bajo,1
44378,HATONUEVO,LA GUAJIRA,11.068864,-72.75904,17,5,4440.6,0.0,0,0,0.73,1,2,10807.9,0.5256,0.0,0.27,0.5938,0.3108,Alto,0
44420,LA JAGUA DEL PILAR,LA GUAJIRA,10.511862,-73.072638,1,1,0,0,0,0,,0,0,0,0.1171,0.0,0.0,0.0,0.041,Bajo,1
44430,MAICAO,LA GUAJIRA,11.378535,-72.242738,4,2,0.0,0.0,0,0,,0,0,0,0.2719,0.0,0.0,0.0,0.0952,Bajo,1
44560,MANAURE,LA GUAJIRA,11.773767,-72.438739,0,0,329.9,0.0,0,0,,0,2,68667.7,0.0482,0.0,0.0,0.712,0.0881,Bajo,1
44650,SAN JUAN DEL CESAR,LA GUAJIRA,10.769546,-73.000629,1,1,0.0,0.0,1,0,0.82,1,1,2606.0,0.1171,0.0,0.18,0.7529,0.1613,Bajo,0
44847,URIBIA,LA GUAJIRA,11.711904,-72.265906,7,5,6531.5,0.0,0,0,,0,0,0,0.4522,0.0,0.0,0.0,0.1583,Bajo,1
44855,URUMITA,LA GUAJIRA,10.560169,-73.012507,1,1,0,0,0,0,,0,2,30325.4,0.1171,0.0,0.0,0.6597,0.107,Bajo,1
44874,VILLANUEVA,LA GUAJIRA,10.608774,-72.977583,0,0,860.0,0.0,0,0,,0,0,0,0.1048,0.0,0.0,0.0,0.0367,Bajo,1
47001,SANTA MARTA,MAGDALENA,11.204679,-74.199829,20,7,12876.8,0.0,1,0,,0,13,20835.1,0.5952,0.0,0.0,0.8857,0.2969,Alto,1
47030,ALGARROBO,MAGDALENA,10.188059,-74.061132,8,2,4810.9,0.0,0,0,,0,0,0,0.4436,0.0,0.0,0.0,0.1553,Bajo,1
47053,ARACATACA,MAGDALENA,10.589791,-74.186702,2,1,2899.5,0.0,1,0,,0,0,0,0.2999,0.0,0.0,0.25,0.13,Bajo,1
47058,ARIGUANÍ,MAGDALENA,9.847047,-74.236515,1,1,788.0,265.0,0,0,,0,0,0,0.1732,0.0,0.0,0.0,0.0606,Bajo,1
47161,CERRO DE SAN ANTONIO,MAGDALENA,10.325531,-74.868474,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47170,CHIVOLO,MAGDALENA,10.026631,-74.622242,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47189,CIÉNAGA,MAGDALENA,11.006654,-74.241286,32,10,9749.8,299.0,1,0,,0,0,0,0.6345,0.0,0.0,0.25,0.2471,Medio,1
47205,CONCORDIA,MAGDALENA,10.257314,-74.83303,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47245,EL BANCO,MAGDALENA,9.008503,-73.97437,1,1,2560.2,255.0,0,0,0.75,1,0,0,0.2564,0.0,0.25,0.0,0.1522,Bajo,0
47258,EL PIÑÓN,MAGDALENA,10.402781,-74.823094,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47268,EL RETÉN,MAGDALENA,10.610488,-74.268444,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47288,FUNDACIÓN,MAGDALENA,10.514146,-74.191453,11,4,37.6,0.0,1,0,,0,0,0,0.4204,0.0,0.0,0.25,0.1721,Bajo,1
47318,GUAMAL,MAGDALENA,9.144354,-74.223689,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47460,NUEVA GRANADA,MAGDALENA,9.80186,-74.391841,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47541,PEDRAZA,MAGDALENA,10.18825,-74.9154,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47545,PIJIÑO DEL CARMEN,MAGDALENA,9.331922,-74.459034,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47551,PIVIJAY,MAGDALENA,10.460707,-74.613312,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47555,PLATO,MAGDALENA,9.796713,-74.784549,0,0,2178.0,0.0,0,0,,0,0,0,0.1954,0.0,0.0,0.0,0.0684,Bajo,1
47570,PUEBLOVIEJO,MAGDALENA,10.994766,-74.28253,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47605,REMOLINO,MAGDALENA,10.701952,-74.716172,0,0,24.0,252.0,0,0,,0,1,27018.7,0.004,0.0,0.0,0.6523,0.0666,Bajo,1
47660,SABANAS DE SAN ÁNGEL,MAGDALENA,10.032536,-74.213946,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47675,SALAMINA,MAGDALENA,10.491229,-74.794189,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47692,SAN SEBASTIÁN DE BUENAVISTA,MAGDALENA,9.241656,-74.351498,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47703,SAN ZENÓN,MAGDALENA,9.245061,-74.498992,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47707,SANTA ANA,MAGDALENA,9.324294,-74.566845,0,0,0.0,0.0,0,0,,0,1,156.4,0.0,0.0,0.0,0.3234,0.0323,Bajo,1
47720,SANTA BÁRBARA DE PINTO,MAGDALENA,9.432263,-74.704667,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47745,SITIONUEVO,MAGDALENA,10.775285,-74.720021,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47798,TENERIFE,MAGDALENA,9.898273,-74.859783,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47960,ZAPAYÁN,MAGDALENA,10.168297,-74.716878,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
47980,ZONA BANANERA,MAGDALENA,10.763024,-74.140091,6,4,8546.0,0.0,0,0,,0,0,0,0.4636,0.0,0.0,0.0,0.1623,Bajo,1
50001,VILLAVICENCIO,META,4.126369,-73.622601,111,6,7281.9,0.0,0,0,,0,12,2401.6,0.8078,0.0,0.0,0.4976,0.3325,Crítico,1
50006,ACACÍAS,META,3.990413,-73.766034,90,11,6112.8,864.0,0,0,0.6,1,3,18271.3,0.7731,0.0,0.4,0.6273,0.4333,Crítico,0
50110,BARRANCA DE UPÍA,META,4.566225,-72.961083,10,3,913.6,0.0,0,0,,0,1,628.0,0.4186,0.0,0.0,0.412,0.1877,Bajo,1
50124,CABUYARO,META,4.286705,-72.791768,10,3,1507.5,0.0,0,0,0.81,1,5,21498.1,0.4268,0.0,0.19,0.6377,0.2606,Alto,0
50150,CASTILLA LA NUEVA,META,3.830005,-73.687302,20,4,4827.0,0.0,0,0,,0,0,0,0.5493,0.0,0.0,0.0,0.1923,Medio,1
50223,CUBARRAL,META,3.793653,-73.837999,2,2,2670.3,994.0,0,0,,0,1,210738.8,0.2932,0.0,0.0,0.7837,0.181,Bajo,1
50226,CUMARAL,META,4.270042,-73.487052,21,5,10243.6,50.0,0,0,0.76,1,5,58.6,0.5868,0.0,0.24,0.2613,0.2915,Alto,0
50245,EL CALVARIO,META,4.352665,-73.713325,0,0,0.0,0.0,0,0,,0,4,4897.4,0.0,0.0,0.0,0.5432,0.0543,Bajo,1
50251,EL CASTILLO,META,3.563907,-73.794225,11,3,1337.2,850.0,0,0,,0,0,0,0.4377,0.0,0.0,0.0,0.1532,Bajo,1
50270,EL DORADO,META,3.739984,-73.835264,7,4,4209.5,0.0,0,0,,0,1,21.8,0.4228,0.0,0.0,0.1999,0.168,Bajo,1
50287,FUENTE DE ORO,META,3.462875,-73.618121,10,2,10310.7,900.0,0,0,,0,0,0,0.5169,0.0,0.0,0.0,0.1809,Bajo,1
50313,GRANADA,META,3.547147,-73.705815,32,2,12260.8,0.0,0,0,,0,0,0,0.6441,0.0,0.0,0.0,0.2254,Medio,1
50318,GUAMAL,META,3.879657,-73.768815,26,4,3910.1,0.0,0,0,,0,0,0,0.5797,0.0,0.0,0.0,0.2029,Medio,1
50325,MAPIRIPÁN,META,2.896617,-72.135509,0,0,0.0,0.0,1,10623.0,,0,1,1146.9,0.0,0.9098,0.0,0.7004,0.343,Crítico,1
50330,MESETAS,META,3.382732,-74.044328,1,1,2485.4,0.0,1,1145.0,,0,0,0,0.2536,0.6913,0.0,0.25,0.3211,Alto,1
50350,LA MACARENA,META,2.177143,-73.78661,0,0,2510.0,0.0,1,18680.0,,0,4,208207.9,0.2121,0.9652,0.0,1.0,0.4638,Crítico,1
50370,URIBE,META,3.239634,-74.351508,1,1,1489.6,0.0,1,6278.0,,0,1,287667.3,0.2112,0.8582,0.0,1.0,0.4314,Crítico,1
50400,LEJANÍAS,META,3.525115,-74.023514,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
50450,PUERTO CONCORDIA,META,2.624006,-72.760209,4,2,600.0,0.0,1,442.0,,0,1,28160.9,0.2911,0.598,0.0,0.905,0.3718,Crítico,1
50568,PUERTO GAITÁN,META,4.314905,-72.087649,8,5,3878.7,0.0,0,204.0,,0,6,4449.6,0.4318,0.5224,0.0,0.537,0.3615,Crítico,1
50573,PUERTO LÓPEZ,META,4.09349,-72.957324,22,3,3191.4,0.0,0,0,,0,4,576.8,0.5517,0.0,0.0,0.4065,0.2337,Medio,1
50577,PUERTO LLERAS,META,3.272117,-73.37385,0,0,0.0,0.0,1,0,,0,1,810.3,0.0,0.0,0.0,0.6782,0.0678,Bajo,1
50590,PUERTO RICO,META,2.939621,-73.206314,0,0,1210.0,0.0,1,5105.0,,0,2,620046.5,0.134,0.8379,0.0,1.0,0.3983,Crítico,1
50606,RESTREPO,META,4.259556,-73.565408,24,4,21107.2,0.0,0,0,,0,1,1.7,0.6472,0.0,0.0,0.0635,0.2329,Medio,1
50680,SAN CARLOS DE GUAROA,META,3.71065,-73.242253,31,4,5958.9,0.0,0,0,,0,3,412.9,0.6144,0.0,0.0,0.3852,0.2536,Medio,1
50683,SAN JUAN DE ARAMA,META,3.373728,-73.875832,1,1,6931.0,0.0,0,177.0,,0,2,66.4,0.3699,0.5085,0.0,0.2692,0.3089,Alto,1
50686,SAN JUANITO,META,4.458181,-73.676699,0,0,0,0,0,0,,0,5,78267.6,0.0,0.0,0.0,0.7203,0.072,Bajo,1
50689,SAN MARTÍN,META,3.701899,-73.695812,19,2,3252.3,0.0,0,0,,0,3,216.6,0.5316,0.0,0.0,0.3441,0.2205,Medio,1
50711,VISTAHERMOSA,META,3.125579,-73.750966,0,0,3672.4,0.0,1,4680.0,,0,0,0,0.2605,0.8294,0.0,0.25,0.365,Crítico,1
52001,PASTO,NARIÑO,1.212352,-77.278795,21,3,18243.5,0.0,0,34.0,,0,5,4708.0,0.6243,0.3489,0.0,0.5407,0.3772,Crítico,1
52019,ALBÁN,NARIÑO,1.474978,-77.080712,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52022,ALDANA,NARIÑO,0.882381,-77.700564,0,0,0,0,0,0,0.703,3,0,0,0.0,0.0,0.297,0.0,0.0742,Bajo,0
52036,ANCUYA,NARIÑO,1.263276,-77.514512,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52051,ARBOLEDA,NARIÑO,1.503418,-77.135467,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52079,BARBACOAS,NARIÑO,1.671733,-78.13765,0,0,26081.7,1347.0,1,0,,0,0,0,0.5573,0.0,0.0,0.25,0.2201,Medio,1
52083,BELÉN,NARIÑO,1.595681,-77.015619,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52110,BUESACO,NARIÑO,1.381453,-77.156463,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52203,COLÓN,NARIÑO,1.643878,-77.019777,0,0,452.0,0.0,0,0,,0,0,0,0.063,0.0,0.0,0.0,0.0221,Bajo,1
52207,CONSACÁ,NARIÑO,1.207854,-77.466136,1,1,4001.0,158.0,0,0,,0,3,8235.4,0.3027,0.0,0.0,0.5764,0.1636,Bajo,1
52210,CONTADERO,NARIÑO,0.910458,-77.549409,0,0,270.0,0.0,0,0,,0,0,0,0.0404,0.0,0.0,0.0,0.0141,Bajo,1
52215,CÓRDOBA,NARIÑO,0.854564,-77.517897,1,1,0,0,0,0,,0,0,0,0.1171,0.0,0.0,0.0,0.041,Bajo,1
52224,CUASPUD CARLOSAMA,NARIÑO,0.862978,-77.728947,0,0,2121.0,0.0,0,0,,0,0,0,0.1923,0.0,0.0,0.0,0.0673,Bajo,1
52227,CUMBAL,NARIÑO,0.906367,-77.792505,1,1,1630.0,0.0,0,0,,0,0,0,0.2178,0.0,0.0,0.0,0.0762,Bajo,1
52233,CUMBITARA,NARIÑO,1.647163,-77.578616,0,0,11938.3,0.0,1,0,,0,0,0,0.4325,0.0,0.0,0.25,0.1764,Bajo,1
52240,CHACHAGÜÍ,NARIÑO,1.360545,-77.281869,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52250,EL CHARCO,NARIÑO,2.479688,-78.110217,0,0,8060.7,711.0,1,0,,0,1,60503.8,0.3724,0.0,0.0,0.9539,0.2257,Medio,1
52254,EL PEÑOL,NARIÑO,1.453567,-77.438522,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52256,EL ROSARIO,NARIÑO,1.745309,-77.33417,0,0,0,0,1,0,,0,1,158.5,0.0,0.0,0.0,0.5742,0.0574,Bajo,1
52258,EL TABLÓN DE GÓMEZ,NARIÑO,1.427277,-77.097101,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52260,EL TAMBO,NARIÑO,1.407913,-77.390772,0,0,1048.0,370.0,0,0,,0,0,0,0.1211,0.0,0.0,0.0,0.0424,Bajo,1
52287,FUNES,NARIÑO,1.001159,-77.448913,10,2,1711.0,0.0,0,2.0,,0,0,0,0.4296,0.1078,0.0,0.0,0.1827,Bajo,1
52317,GUACHUCAL,NARIÑO,0.959744,-77.731589,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52320,GUAITARILLA,NARIÑO,1.129574,-77.549824,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52323,GUALMATÁN,NARIÑO,0.919652,-77.568701,0,0,0,0,0,0,,0,1,3107.0,0.0,0.0,0.0,0.5141,0.0514,Bajo,1
52352,ILES,NARIÑO,0.96952,-77.521227,4,1,1093.0,0.0,0,0,,0,0,0,0.3053,0.0,0.0,0.0,0.1069,Bajo,1
52354,IMUÉS,NARIÑO,1.05506,-77.496339,11,4,972.1,0.0,0,0,,0,0,0,0.433,0.0,0.0,0.0,0.1515,Bajo,1
52356,IPIALES,NARIÑO,0.827732,-77.646367,5,2,12816.0,0.0,0,309.0,,0,0,0,0.4958,0.563,0.0,0.0,0.3424,Crítico,1
52378,LA CRUZ,NARIÑO,1.601318,-76.970504,0,0,0,0,0,0,,0,1,65827.8,0.0,0.0,0.0,0.7093,0.0709,Bajo,1
52381,LA FLORIDA,NARIÑO,1.29753,-77.402882,0,0,0,0,0,0,,0,1,1.0,0.0,0.0,0.0,0.0443,0.0044,Bajo,1
52385,LA LLANADA,NARIÑO,1.472892,-77.58091,12,3,12224.4,34.0,0,0,,0,0,0,0.5453,0.0,0.0,0.0,0.1909,Bajo,1
52390,LA TOLA,NARIÑO,2.398999,-78.189725,0,0,0,0,1,0,,0,0,0,0.0,0.0,0.0,0.25,0.025,Bajo,1
52399,LA UNIÓN,NARIÑO,1.600219,-77.131316,10,1,7648.0,0.0,0,0,,0,0,0,0.4943,0.0,0.0,0.0,0.173,Bajo,1
52405,LEIVA,NARIÑO,1.934453,-77.306135,0,0,0,0,1,0,,0,0,0,0.0,0.0,0.0,0.25,0.025,Bajo,1
52411,LINARES,NARIÑO,1.350814,-77.523953,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52418,LOS ANDES,NARIÑO,1.494587,-77.521303,18,3,2532.6,0.0,1,0,,0,0,0,0.5186,0.0,0.0,0.25,0.2065,Medio,1
52427,MAGÜÍ,NARIÑO,1.765633,-78.182924,0,0,8174.6,1078.0,1,0,,0,0,0,0.3745,0.0,0.0,0.25,0.1561,Bajo,1
52435,MALLAMA,NARIÑO,1.141037,-77.864549,6,2,2582.2,0.0,0,0,,0,0,0,0.3818,0.0,0.0,0.0,0.1336,Bajo,1
52473,MOSQUERA,NARIÑO,2.507139,-78.452992,0,0,0,0,1,0,,0,1,85504.8,0.0,0.0,0.0,0.976,0.0976,Bajo,1
52480,NARIÑO,NARIÑO,1.288979,-77.357972,0,0,1251.8,55.0,0,0,,0,1,18.1,0.1371,0.0,0.0,0.1886,0.0668,Bajo,1
52490,OLAYA HERRERA,NARIÑO,2.347457,-78.325814,0,0,0,0,1,0,,0,0,0,0.0,0.0,0.0,0.25,0.025,Bajo,1
52506,OSPINA,NARIÑO,1.058433,-77.566082,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52520,FRANCISCO PIZARRO,NARIÑO,2.040629,-78.658361,0,0,0,0,1,0,,0,0,0,0.0,0.0,0.0,0.25,0.025,Bajo,1
52540,POLICARPA,NARIÑO,1.627196,-77.458686,0,0,36.8,0.0,1,0,0.671,4,0,0,0.0061,0.0,0.329,0.25,0.1094,Bajo,0
52560,POTOSÍ,NARIÑO,0.806639,-77.573003,0,0,12048.3,26.0,0,10.0,,0,0,0,0.434,0.2353,0.0,0.0,0.2225,Medio,1
52565,PROVIDENCIA,NARIÑO,1.237814,-77.596794,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52573,PUERRES,NARIÑO,0.885125,-77.504211,3,2,2081.0,0.0,0,15.0,,0,0,0,0.305,0.2721,0.0,0.0,0.1884,Bajo,1
52585,PUPIALES,NARIÑO,0.870442,-77.636042,0,0,4801.0,0.0,0,0,,0,0,0,0.297,0.0,0.0,0.0,0.1039,Bajo,1
52612,RICAURTE,NARIÑO,1.212492,-77.995153,0,0,0.0,0.0,1,0,,0,4,6726.1,0.0,0.0,0.0,0.8135,0.0814,Bajo,1
52621,ROBERTO PAYÁN,NARIÑO,1.697492,-78.245716,0,0,11673.3,401.0,1,0,,0,1,356.6,0.4291,0.0,0.0,0.6259,0.2128,Medio,1
52678,SAMANIEGO,NARIÑO,1.335438,-77.594341,4,1,20830.7,73.0,0,0,,0,0,0,0.5494,0.0,0.0,0.0,0.1923,Medio,1
52683,SANDONÁ,NARIÑO,1.283438,-77.47313,1,1,7880.0,0.0,0,0,,0,0,0,0.387,0.0,0.0,0.0,0.1354,Bajo,1
52685,SAN BERNARDO,NARIÑO,1.513762,-77.0475,0,0,301.9,0.0,0,0,,0,0,0,0.0446,0.0,0.0,0.0,0.0156,Bajo,1
52687,SAN LORENZO,NARIÑO,1.503362,-77.21542,0,0,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
52693,SAN PABLO,NARIÑO,1.669429,-77.013984,11,2,17338.3,456.0,0,0,,0,0,0,0.5709,0.0,0.0,0.0,0.1998,Medio,1
52694,SAN PEDRO DE CARTAGO,NARIÑO,1.551572,-77.11941,0,0,0.0,0.0,0,0,,0,1,3126.7,0.0,0.0,0.0,0.5145,0.0514,Bajo,1
52696,SANTA BÁRBARA,NARIÑO,2.449653,-77.979916,0,0,17532.3,431.0,1,0,,0,0,0,0.4933,0.0,0.0,0.25,0.1977,Medio,1
52699,SANTACRUZ,NARIÑO,1.222589,-77.677035,1,1,7106.5,0.0,0,0,,0,0,0,0.3732,0.0,0.0,0.0,0.1306,Bajo,1
52720,SAPUYES,NARIÑO,1.037536,-77.62028,15,2,3889.0,0.0,0,0,,0,0,0,0.5052,0.0,0.0,0.0,0.1768,Bajo,1
52786,TAMINANGO,NARIÑO,1.570358,-77.2808,1,1,1075.2,0.0,0,0,,0,1,21291.0,0.1898,0.0,0.0,0.6371,0.1301,Bajo,1
52788,TANGUA,NARIÑO,1.09482,-77.393735,0,0,0,0,0,0,,0,1,15000.6,0.0,0.0,0.0,0.6147,0.0615,Bajo,1
52835,SAN ANDRÉS DE TUMACO,NARIÑO,1.807399,-78.764073,1,1,19553.6,0.0,1,0,,0,1,191988.3,0.5188,0.0,0.0,1.0,0.2816,Alto,1
52838,TÚQUERRES,NARIÑO,1.085044,-77.61672,1,1,6638.9,0.0,0,0,,0,1,7528.2,0.3643,0.0,0.0,0.5707,0.1846,Bajo,1
52885,YACUANQUER,NARIÑO,1.115937,-77.400169,2,2,9945.0,524.0,0,0,,0,6,35.7,0.4326,0.0,0.0,0.2303,0.1744,Bajo,1
54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,7.905725,-72.508178,251,18,19605.7,1400.0,0,0,,0,0,0,0.9469,0.0,0.0,0.0,0.3314,Crítico,1
54003,ÁBREGO,NORTE DE SANTANDER,8.081616,-73.221722,11,3,2012.0,0.0,0,0,,0,1,8007.0,0.446,0.0,0.0,0.5746,0.2136,Medio,1
54051,ARBOLEDAS,NORTE DE SANTANDER,7.642985,-72.798952,5,1,9874.8,0.0,0,0,,0,0,0,0.4671,0.0,0.0,0.0,0.1635,Bajo,1
54099,BOCHALEMA,NORTE DE SANTANDER,7.612192,-72.64701,27,8,27052.4,123.0,0,0,,0,0,0,0.6772,0.0,0.0,0.0,0.237,Medio,1
54109,BUCARASICA,NORTE DE SANTANDER,8.041299,-72.868231,2,2,441.0,0.0,0,0,,0,0,0,0.2088,0.0,0.0,0.0,0.0731,Bajo,1
54125,CÁCOTA,NORTE DE SANTANDER,7.268705,-72.642059,0,0,7599.0,0.0,0,0,,0,0,0,0.3635,0.0,0.0,0.0,0.1272,Bajo,1
54128,CÁCHIRA,NORTE DE SANTANDER,7.741248,-73.048983,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
54172,CHINÁCOTA,NORTE DE SANTANDER,7.603112,-72.601162,13,4,10868.7,0.0,0,0,,0,1,14.4,0.5429,0.0,0.0,0.1748,0.2075,Medio,1
54174,CHITAGÁ,NORTE DE SANTANDER,7.138187,-72.665468,8,3,3385.8,0.0,0,0,,0,0,0,0.4252,0.0,0.0,0.0,0.1488,Bajo,1
54206,CONVENCIÓN,NORTE DE SANTANDER,8.470374,-73.3372,0,0,0.0,0.0,1,0,,0,0,0,0.0,0.0,0.0,0.25,0.025,Bajo,1
54223,CUCUTILLA,NORTE DE SANTANDER,7.539633,-72.772816,0,0,0,0,0,0,,0,2,33987.4,0.0,0.0,0.0,0.667,0.0667,Bajo,1
54239,DURANIA,NORTE DE SANTANDER,7.714804,-72.658491,21,3,5850.1,396.0,0,0,,0,0,0,0.5621,0.0,0.0,0.0,0.1967,Medio,1
54245,EL CARMEN,NORTE DE SANTANDER,8.510579,-73.446687,0,0,217.0,0.0,1,0,,0,1,66.7,0.0332,0.0,0.0,0.5195,0.0636,Bajo,1
54250,EL TARRA,NORTE DE SANTANDER,8.574281,-73.09614,0,0,0,0,1,0,,0,0,0,0.0,0.0,0.0,0.25,0.025,Bajo,1
54261,EL ZULIA,NORTE DE SANTANDER,7.938572,-72.604717,162,14,21984.3,800.0,0,0,,0,0,0,0.882,0.0,0.0,0.0,0.3087,Alto,1
54313,GRAMALOTE,NORTE DE SANTANDER,7.916946,-72.787233,0,0,0,0,0,0,,0,1,1581.3,0.0,0.0,0.0,0.4709,0.0471,Bajo,1
54344,HACARÍ,NORTE DE SANTANDER,8.321506,-73.145997,0,0,0,0,1,0,,0,0,0,0.0,0.0,0.0,0.25,0.025,Bajo,1
54347,HERRÁN,NORTE DE SANTANDER,7.506541,-72.483519,12,1,9438.7,0.0,0,0,,0,1,10651.4,0.5256,0.0,0.0,0.5928,0.2432,Medio,1
54377,LABATECA,NORTE DE SANTANDER,7.298414,-72.495983,16,4,17230.7,0.0,0,0,,0,1,9.7,0.5969,0.0,0.0,0.1515,0.2241,Medio,1
54385,LA ESPERANZA,NORTE DE SANTANDER,7.639839,-73.328126,17,10,14654.9,553.0,0,0,,0,0,0,0.589,0.0,0.0,0.0,0.2061,Medio,1
54398,LA PLAYA,NORTE DE SANTANDER,8.21124,-73.239986,0,0,0,0,0,0,,0,1,1051.5,0.0,0.0,0.0,0.4449,0.0445,Bajo,1
54405,LOS PATIOS,NORTE DE SANTANDER,7.833186,-72.505612,74,7,10270.9,1495.0,0,0,,0,0,0,0.7511,0.0,0.0,0.0,0.2629,Alto,1
54418,LOURDES,NORTE DE SANTANDER,7.945631,-72.832376,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
54480,MUTISCUA,NORTE DE SANTANDER,7.300469,-72.747169,0,0,2652.5,0.0,0,0,,0,1,9384.3,0.2189,0.0,0.0,0.5847,0.1351,Bajo,1
54498,OCAÑA,NORTE DE SANTANDER,8.248574,-73.35607,5,3,6064.7,0.0,0,0,0.76,1,3,2467.5,0.4207,0.0,0.24,0.4994,0.2572,Alto,0
54518,PAMPLONA,NORTE DE SANTANDER,7.372802,-72.647714,1,1,13250.0,0.0,0,0,0.59,1,0,0,0.4603,0.0,0.41,0.0,0.2636,Alto,0
54520,PAMPLONITA,NORTE DE SANTANDER,7.436745,-72.639111,35,4,33829.0,0.0,0,0,,0,0,0,0.7174,0.0,0.0,0.0,0.2511,Medio,1
54553,PUERTO SANTANDER,NORTE DE SANTANDER,8.359993,-72.411363,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
54599,RAGONVALIA,NORTE DE SANTANDER,7.577861,-72.476708,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,Bajo,1
54660,SALAZAR,NORTE DE SANTANDER,7.773683,-72.813064,20,2,5194.1,0.0,0,0,,0,1,19080.1,0.5517,0.0,0.0,0.6301,0.2561,Alto,1
54670,SAN CALIXTO,NORTE DE SANTANDER,8.40214,-73.208622,0,0,0,0,1,0,,0,0,0,0.0,0.0,0.0,0.25,0.025,Bajo,1
