cod_dane_mpio,cod_dane_dpto,nombre_mpio,nombre_dpto,tipo_unidad_territorial,n_titulos_mineros,tiene_titulos_mineros,area_titulada_union_ha,pct_area_unidad_titulada_union,area_titulada_suma_ha,anotaciones_total,n_modalidades_distintas,n_minerales_distintos,score_presion_minera,score_senal_hidrica,n_parametros_hidricos_evaluables,principal_parametro_atipico,tiene_monitoreo_agua,n_sitios_monitoreo,ultima_observacion_agua,monitoreo_reciente,brecha_monitoreo_agua,n_registros_dtd,n_coordenadas_dtd_unicas,n_nucleos_dtd,n_registros_dtd_codigo_placeholder,tiene_dtd_reciente,score_deteccion_temprana,bosque_2024_ha,no_bosque_2024_ha,pct_bosque_2024,deforestacion_2023_2024_ha,fuente_forestal,cobertura_forestal_confirmada_mvp,disponible_mineria,disponible_agua,disponible_dtd,disponible_bosque_confirmado,n_componentes_disponibles,nivel_disponibilidad_datos,score_brecha_informacion
05665,05,SAN PEDRO DE URABÁ,ANTIOQUIA,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05667,05,SAN RAFAEL,ANTIOQUIA,Municipio,3,True,206.16082938614036,0.5668537717489276,206.16082938614036,9,3,15,44.67,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05670,05,SAN ROQUE,ANTIOQUIA,Municipio,12,True,17152.882264286538,40.40143305415819,17152.88276199506,92,3,31,90.88,,,,False,0,,False,True,4,4,0,0,True,74.84,,,,,,False,True,False,True,False,2,medio,50.0
05674,05,SAN VICENTE FERRER,ANTIOQUIA,Municipio,5,True,408.4412431306314,1.7728138384544443,408.44124313063134,20,3,11,59.24,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05679,05,SANTA BÁRBARA,ANTIOQUIA,Municipio,4,True,409.864334587399,2.08988489468314,409.8643345873991,26,3,8,59.63,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05686,05,SANTA ROSA DE OSOS,ANTIOQUIA,Municipio,25,True,8673.383045673467,10.03324621237067,8673.383262390753,245,3,19,89.56,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05690,05,SANTO DOMINGO,ANTIOQUIA,Municipio,11,True,9440.678654025864,35.51111625440167,9577.898443922844,79,3,13,89.56,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05697,05,EL SANTUARIO,ANTIOQUIA,Municipio,1,True,31.62249763863729,0.3785842838266109,31.62249763863729,3,1,2,34.84,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05736,05,SEGOVIA,ANTIOQUIA,Municipio,69,True,36272.73359721041,32.02088488657062,36272.73394469517,516,4,38,97.97,,,,False,0,,False,True,67,67,0,0,True,82.98,,,,,,False,True,False,True,False,2,medio,50.0
05756,05,SONSÓN,ANTIOQUIA,Municipio,32,True,9636.15815478864,7.161180217251284,9647.536942265448,237,5,28,87.98,67.94,24.0,SULFATO,True,1,2024.0,True,False,12,12,0,0,True,78.98,,,,,,False,True,True,True,False,3,alto,25.0
05761,05,SOPETRÁN,ANTIOQUIA,Municipio,18,True,1376.4552821007446,6.284127545352744,1850.1761946629788,113,2,16,82.99,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05789,05,TÁMESIS,ANTIOQUIA,Municipio,9,True,3125.976352805931,12.395099409178547,3126.015526845408,57,2,17,81.99,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05790,05,TARAZÁ,ANTIOQUIA,Municipio,20,True,15379.785672266677,13.389959449787558,15379.78567395392,122,4,24,89.13,,,,False,0,,False,True,1,1,0,0,True,70.59,,,,,,False,True,False,True,False,2,medio,50.0
05792,05,TARSO,ANTIOQUIA,Municipio,1,True,170.26804391055464,1.4134030494152985,170.26804391055464,3,1,2,42.28,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05809,05,TITIRIBÍ,ANTIOQUIA,Municipio,20,True,7062.3877832097705,50.3274977093712,7207.59585569343,147,3,17,95.62,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05819,05,TOLEDO,ANTIOQUIA,Municipio,4,True,2391.6799053992886,17.79291400178869,2391.6799053992886,33,2,11,75.87,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05837,05,TURBO,ANTIOQUIA,Municipio,12,True,10333.390542144314,3.5349075621450043,10333.390542144314,38,1,21,72.89,,,,False,0,,False,True,3,3,0,0,True,73.9,,,,,,False,True,False,True,False,2,medio,50.0
05842,05,URAMITA,ANTIOQUIA,Municipio,6,True,851.9857007157884,3.203517191218496,851.9857007157888,14,2,10,62.9,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05847,05,URRAO,ANTIOQUIA,Municipio,17,True,39083.41671695202,15.244036031931875,39083.4323080956,112,2,8,88.66,,,,False,0,,False,True,95,95,0,0,True,83.48,,,,,,False,True,False,True,False,2,medio,50.0
05854,05,VALDIVIA,ANTIOQUIA,Municipio,5,True,851.3378430215264,1.500203254899143,851.3378430215265,17,1,4,57.18,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05856,05,VALPARAÍSO,ANTIOQUIA,Municipio,6,True,1205.2592179296885,9.5545063884876,1205.4229678536406,36,1,9,75.72,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05858,05,VEGACHÍ,ANTIOQUIA,Municipio,17,True,7545.70307111847,13.96571467591204,7545.703071118467,92,2,18,87.85,,,,False,0,,False,True,5,5,0,0,True,75.68,,,,,,False,True,False,True,False,2,medio,50.0
05861,05,VENECIA,ANTIOQUIA,Municipio,10,True,2944.544697846188,20.501429108096435,2944.5446982033704,46,3,19,84.55,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05873,05,VIGÍA DEL FUERTE,ANTIOQUIA,Municipio,3,True,6259.532946452771,3.764675353395244,6259.540932940319,33,1,7,63.0,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05885,05,YALÍ,ANTIOQUIA,Municipio,13,True,10977.057329560492,24.91659375345803,10977.057606416309,54,2,33,88.01,,,,False,0,,False,True,16,16,0,0,True,80.36,,,,,,False,True,False,True,False,2,medio,50.0
05887,05,YARUMAL,ANTIOQUIA,Municipio,10,True,4192.253681471244,5.885329689887378,4192.253681471245,116,3,18,79.24,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
05890,05,YOLOMBÓ,ANTIOQUIA,Municipio,20,True,7277.256021178052,7.714315812186699,7277.256021178045,163,2,34,86.75,,,,False,0,,False,True,10,10,0,0,True,78.55,,,,,,False,True,False,True,False,2,medio,50.0
05893,05,YONDÓ,ANTIOQUIA,Municipio,4,True,267.22893686851273,0.1411882339601539,267.22893686851256,22,1,5,45.27,,,,False,0,,False,True,61,61,0,0,True,82.91,,,,,,False,True,False,True,False,2,medio,50.0
05895,05,ZARAGOZA,ANTIOQUIA,Municipio,64,True,52088.28958259382,44.652280779281725,52166.95755628009,637,4,44,99.17,,,,False,0,,False,True,42,42,0,0,True,82.35,,,,,,False,True,False,True,False,2,medio,50.0
08001,08,BARRANQUILLA,ATLÁNTICO,Municipio,6,True,1018.4802801091284,6.608035171801838,1018.4806428208136,36,2,12,72.96,89.97,30.0,NITROGENO AMONIACAL,True,1,2023.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
08078,08,BARANOA,ATLÁNTICO,Municipio,4,True,552.6996313708273,4.557848549084081,552.6996313708274,11,1,3,61.85,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08137,08,CAMPO DE LA CRUZ,ATLÁNTICO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08141,08,CANDELARIA,ATLÁNTICO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08296,08,GALAPA,ATLÁNTICO,Municipio,1,True,3.619821745143525,0.0371335241334469,3.619821745143525,3,1,1,28.73,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08372,08,JUAN DE ACOSTA,ATLÁNTICO,Municipio,5,True,1786.5950837010269,10.64024273387174,1786.5950837010269,24,2,8,73.44,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08421,08,LURUACO,ATLÁNTICO,Municipio,18,True,3465.3566490350117,15.498330065482364,3465.4292072296885,112,4,13,89.14,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08433,08,MALAMBO,ATLÁNTICO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08436,08,MANATÍ,ATLÁNTICO,Municipio,2,True,255.4028874459811,1.1928435787912606,255.40291841458287,22,2,3,50.41,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08520,08,PALMAR DE VARELA,ATLÁNTICO,Municipio,5,True,447.6015020652155,4.851514903676262,447.6015035709684,24,1,7,67.56,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08549,08,PIOJÓ,ATLÁNTICO,Municipio,1,True,321.96494708576665,1.2256991036599874,321.96494708576665,4,1,1,41.95,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08558,08,POLONUEVO,ATLÁNTICO,Municipio,1,True,10.075253834287896,0.1365053068098811,10.075253834287896,4,1,7,32.05,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08560,08,PONEDERA,ATLÁNTICO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08573,08,PUERTO COLOMBIA,ATLÁNTICO,Municipio,12,True,1805.0169607341345,26.024411809010868,1805.9237671078852,62,2,14,88.29,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08606,08,REPELÓN,ATLÁNTICO,Municipio,20,True,3795.612327255714,10.50886138711923,3795.6166181603166,156,2,12,88.47,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08634,08,SABANAGRANDE,ATLÁNTICO,Municipio,4,True,1796.088088050781,41.69750127474388,1796.0893094904231,19,1,7,77.25,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08638,08,SABANALARGA,ATLÁNTICO,Municipio,4,True,1719.3013132915758,4.346066015066995,1719.3013132915758,19,3,4,63.71,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08675,08,SANTA LUCÍA,ATLÁNTICO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,90.9,29.0,NIQUEL POTENCIALMENTE BIODISPONIBLE,True,1,2016.0,False,True,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
08685,08,SANTO TOMÁS,ATLÁNTICO,Municipio,10,True,3068.139280939204,47.23435647161424,3068.139390101194,36,1,7,86.83,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08758,08,SOLEDAD,ATLÁNTICO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08770,08,SUAN,ATLÁNTICO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08832,08,TUBARÁ,ATLÁNTICO,Municipio,9,True,2506.1758324953994,13.717315970250471,2506.1758324954003,39,3,11,80.92,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
08849,08,USIACURÍ,ATLÁNTICO,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
11001,11,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",Municipio,26,True,1934.2048348656065,1.1935551353917282,1972.603951611174,217,4,12,73.69,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13001,13,CARTAGENA DE INDIAS,BOLÍVAR,Municipio,31,True,10841.890101588851,18.15693589182543,10841.91085579347,161,4,14,93.02,,,,False,0,,False,True,5,5,0,0,True,75.68,,,,,,False,True,False,True,False,2,medio,50.0
13006,13,ACHÍ,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13030,13,ALTOS DEL ROSARIO,BOLÍVAR,Municipio,9,True,2660.361877705306,8.770349988523321,2660.371842222301,57,2,8,80.03,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13042,13,ARENAL,BOLÍVAR,Municipio,12,True,3178.723043261449,6.8891396893697925,3178.7452603292068,63,2,5,80.33,,,,False,0,,False,True,4,4,0,0,True,74.84,,,,,,False,True,False,True,False,2,medio,50.0
13052,13,ARJONA,BOLÍVAR,Municipio,2,True,734.2430346472025,1.2504678708181225,734.2430346472023,14,2,2,48.68,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13062,13,ARROYOHONDO,BOLÍVAR,Municipio,4,True,1177.364034227563,7.19205599761657,1177.3648559406054,17,2,9,67.64,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13074,13,BARRANCO DE LOBA,BOLÍVAR,Municipio,16,True,3428.638145143565,7.968630589384354,3428.659807767105,87,3,14,84.02,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13140,13,CALAMAR,BOLÍVAR,Municipio,1,True,198.98124231490883,0.7795101919175423,198.98124231490883,4,1,2,39.01,85.71,31.0,CADMIO POTENCIALMENTE BIODISPONIBLE,True,1,2023.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
13160,13,CANTAGALLO,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,26,26,0,0,True,81.23,,,,,,False,True,False,True,False,2,medio,50.0
13188,13,CICUCO,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13212,13,CÓRDOBA,BOLÍVAR,Municipio,1,True,334.9999354892284,0.5612262348136362,334.9999354892284,3,1,1,36.53,86.48,31.0,NIQUEL POTENCIALMENTE BIODISPONIBLE,True,1,2022.0,True,False,1,1,0,0,True,70.59,,,,,,False,True,True,True,False,3,alto,25.0
13222,13,CLEMENCIA,BOLÍVAR,Municipio,4,True,134.17095844449247,1.572775450645079,134.17095844449253,17,1,8,55.96,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13244,13,EL CARMEN DE BOLÍVAR,BOLÍVAR,Municipio,1,True,123.74515913476544,0.1308443567790209,123.74515913476544,1,1,3,30.41,,,,False,0,,False,True,19,19,0,0,True,80.79,,,,,,False,True,False,True,False,2,medio,50.0
13248,13,EL GUAMO,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,28,28,0,0,True,81.51,,,,,,False,True,False,True,False,2,medio,50.0
13268,13,EL PEÑÓN,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13300,13,HATILLO DE LOBA,BOLÍVAR,Municipio,3,True,695.9488930805463,3.5865049460592444,695.9488930805462,11,2,7,58.29,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13430,13,MAGANGUÉ,BOLÍVAR,Municipio,3,True,1041.964125635804,0.9228236884817992,1041.964125635804,7,1,7,47.22,97.59,30.0,HIERRO POTENCIALMENTE BIODISPONIBLE,True,2,2023.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
13433,13,MAHATES,BOLÍVAR,Municipio,7,True,1265.7487528563788,2.929336685971711,1265.7487528563788,27,2,13,66.32,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13440,13,MARGARITA,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13442,13,MARÍA LA BAJA,BOLÍVAR,Municipio,2,True,327.5173243179915,0.5837450694431773,327.5173243179915,10,1,3,42.93,86.96,30.0,CADMIO POTENCIALMENTE BIODISPONIBLE,True,1,2023.0,True,False,3,3,0,0,True,73.9,,,,,,False,True,True,True,False,3,alto,25.0
13458,13,MONTECRISTO,BOLÍVAR,Municipio,55,True,48346.39048922242,23.124291427790094,48446.60459276676,329,3,18,96.43,,,,False,0,,False,True,57,57,0,0,True,82.79,,,,,,False,True,False,True,False,2,medio,50.0
13468,13,SANTA CRUZ DE MOMPOX,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13473,13,MORALES,BOLÍVAR,Municipio,16,True,7194.949312664209,5.346108401329583,7194.949539672261,63,2,12,79.33,,,,False,0,,False,True,3,3,0,0,True,73.9,,,,,,False,True,False,True,False,2,medio,50.0
13490,13,NOROSÍ,BOLÍVAR,Municipio,34,True,20454.466883127323,49.1843371684916,20454.55530202973,167,2,14,97.52,,,,False,0,,False,True,8,8,0,0,True,77.3,,,,,,False,True,False,True,False,2,medio,50.0
13549,13,PINILLOS,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13580,13,REGIDOR,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,89.12,31.0,SOLIDOS SUSPENDIDOS TOTALES,True,1,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
13600,13,RÍO VIEJO,BOLÍVAR,Municipio,24,True,14281.567402065108,16.91966193729766,14281.76243316867,99,4,13,90.79,,,,False,0,,False,True,13,13,0,0,True,79.26,,,,,,False,True,False,True,False,2,medio,50.0
13620,13,SAN CRISTÓBAL,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13647,13,SAN ESTANISLAO,BOLÍVAR,Municipio,3,True,1069.0926546219514,5.05300968462177,1069.092654621952,11,1,7,60.92,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13650,13,SAN FERNANDO,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13654,13,SAN JACINTO,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,8,8,0,0,True,77.3,,,,,,False,True,False,True,False,2,medio,50.0
13655,13,SAN JACINTO DEL CAUCA,BOLÍVAR,Municipio,2,True,2005.486506533276,3.5217621087049844,2005.486506533275,14,1,2,56.43,95.86,30.0,ALUMINIO TOTAL EN AGUA,True,1,2023.0,True,False,2,2,0,0,True,72.37,,,,,,False,True,True,True,False,3,alto,25.0
13657,13,SAN JUAN NEPOMUCENO,BOLÍVAR,Municipio,3,True,344.78031448137807,0.5465626999471928,344.78033611940924,11,1,1,45.37,,,,False,0,,False,True,15,15,0,0,True,79.98,,,,,,False,True,False,True,False,2,medio,50.0
13667,13,SAN MARTÍN DE LOBA,BOLÍVAR,Municipio,27,True,8608.71082965298,19.145278916945752,8608.729938010449,103,3,14,91.8,,,,False,0,,False,True,2,2,0,0,True,72.37,,,,,,False,True,False,True,False,2,medio,50.0
13670,13,SAN PABLO,BOLÍVAR,Municipio,4,True,3636.090794629414,1.801321732317121,3636.090794629414,16,2,13,56.62,84.71,31.0,OXIGENO DISUELTO OD,True,2,2023.0,True,False,48,48,0,0,True,82.6,,,,,,False,True,True,True,False,3,alto,25.0
13673,13,SANTA CATALINA,BOLÍVAR,Municipio,5,True,389.9001386388512,2.368993807569489,389.9001386388511,24,2,12,61.95,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13683,13,SANTA ROSA,BOLÍVAR,Municipio,4,True,662.5434070651523,4.285359820084064,662.5434070651522,21,1,9,63.94,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13688,13,SANTA ROSA DEL SUR,BOLÍVAR,Municipio,44,True,54810.4837861424,23.02870467747419,54810.696083554685,239,3,9,95.72,,,,False,0,,False,True,188,188,0,0,True,83.85,,,,,,False,True,False,True,False,2,medio,50.0
13744,13,SIMITÍ,BOLÍVAR,Municipio,17,True,24157.455897507767,17.856597638390486,24157.455897507767,49,2,19,86.99,,,,False,0,,False,True,9,9,0,0,True,78.05,,,,,,False,True,False,True,False,2,medio,50.0
13760,13,SOPLAVIENTO,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13780,13,TALAIGUA NUEVO,BOLÍVAR,Municipio,1,True,296.6438388801873,1.190950176216499,296.6438388801873,4,1,6,41.72,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13810,13,TIQUISIO,BOLÍVAR,Municipio,17,True,11746.917481436916,15.415987698892325,11747.273234958302,82,1,11,87.8,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13836,13,TURBACO,BOLÍVAR,Municipio,47,True,7965.291940207647,39.33597448303325,7965.592033385776,261,5,88,97.85,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13838,13,TURBANA,BOLÍVAR,Municipio,18,True,4536.174082898067,23.73776745488008,4546.351617942603,123,2,18,91.96,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13873,13,VILLANUEVA,BOLÍVAR,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
13894,13,ZAMBRANO,BOLÍVAR,Municipio,2,True,180.1706334000811,0.5831667875112353,180.17063340008107,4,1,6,40.69,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15001,15,TUNJA,BOYACÁ,Municipio,33,True,1252.859081242026,10.485800427144843,1257.4016616185231,148,5,26,89.82,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15022,15,ALMEIDA,BOYACÁ,Municipio,2,True,16.743049627155468,0.2908082412506405,16.743049627155468,6,1,7,38.44,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15047,15,AQUITANIA,BOYACÁ,Municipio,2,True,168.83513614537682,0.1795441314910461,168.8351361453769,9,2,3,37.56,94.51,26.0,CROMO POTENCIALMENTE BIODISPONIBLE,True,1,2024.0,True,False,0,0,0,0,False,42.3,,,,,,False,True,True,True,False,3,alto,25.0
15051,15,ARCABUCO,BOYACÁ,Municipio,11,True,723.6036075098237,5.25610956120428,723.6493322843419,90,3,13,78.35,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15087,15,BELÉN,BOYACÁ,Municipio,2,True,201.80893021005608,1.239809231250956,201.80893021005605,16,2,2,49.2,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15090,15,BERBEO,BOYACÁ,Municipio,3,True,53.05828557006004,0.9163206211759586,53.058899861587946,6,1,14,46.89,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15092,15,BETÉITIVA,BOYACÁ,Municipio,7,True,1229.9818233733608,12.098295404555664,1229.9958903666827,40,3,6,78.71,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15097,15,BOAVITA,BOYACÁ,Municipio,5,True,3663.493779347509,25.267926882886016,3663.494241707083,26,1,4,78.72,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15104,15,BOYACÁ,BOYACÁ,Municipio,6,True,1664.6438734674862,34.72267358142133,1664.6438738591944,21,1,6,80.14,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15106,15,BRICEÑO,BOYACÁ,Municipio,10,True,1534.1624297433127,23.781029572483693,1534.2425436858475,36,1,9,84.47,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15109,15,BUENAVISTA,BOYACÁ,Municipio,1,True,128.58577299837316,1.1688527104829138,128.58577299837316,2,1,1,40.3,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15114,15,BUSBANZÁ,BOYACÁ,Municipio,4,True,399.7403719928315,15.799269794355014,422.5117223993552,46,2,2,76.44,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15131,15,CALDAS,BOYACÁ,Municipio,3,True,47.61873273531626,0.6038624224031943,47.61873273531624,10,1,8,45.49,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15135,15,CAMPOHERMOSO,BOYACÁ,Municipio,2,True,272.68807959563657,0.9145281242810156,272.68807959563657,5,2,3,44.05,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15162,15,CERINZA,BOYACÁ,Municipio,0,False,0.0,0.0,0.0,0,0,0,12.11,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
15172,15,CHINAVITA,BOYACÁ,Municipio,2,True,788.5853763318343,5.792558910611441,788.585376331834,8,1,5,57.94,,,,False,0,,False,True,0,0,0,0,False,42.3,,,,,,False,True,False,True,False,2,medio,50.0
